organization;top 3 repo;stars_count;languages;ros_repos;name_parts
swift-nav;['piksi_firmware', 'libswiftnav-legacy', 'piksi_hardware', 'libsbp', 'peregrine'];612;['MATLAB', 'Cuda', 'Haskell', 'Rust', 'Nix', 'Yacc', 'Jinja', 'CMake', 'Dockerfile', 'EmberScript', 'GDB', 'C++', 'NewLisp', 'C', 'AGS Script', 'Elixir', 'Ruby', 'TypeScript', 'TeX', 'HTML', 'ASL', 'JavaScript', 'Fortran', 'Groff', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Awk', 'Java', 'M4', 'sed', 'Elm', 'Tcl', 'Batchfile', 'Lex', 'Eagle', 'Objective-C', 'Common Lisp', 'Vim Script', 'SCSS', 'Kaitai Struct', 'Jupyter Notebook', 'Perl', 'Assembly', 'CSS', 'Starlark'];['ros_rover'];['CC', 'Bootloader', 'piksi', 'firmware', 'piksi', 'hardware', 'piksi', 'sample', 'grabber', 'peregrine', 'libswiftnav', 'legacy', 'libswiftnav', 'python', 'pynex', 'piksi', 'bootloader', 'sbp', 'tutorial', 'ecstatic', 'plover', 'py', 'ST', 'R4500', 'libsbp', 'piksi', 'tools', 'wolf', 'Piksi', 'Droid', 'express', 'github', 'org', 'auth', 'novatel', 'Chibi', 'OS', 'plover', 'abstract', 'filters', 'ros', 'rover', 'piksi', 'buildroot', 'open', 'amp', 'screening', 'questions', 'eigen', 'u', 'boot', 'xlnx', 'eslint', 'config', 'swift', 'proact', 'yaml', 'cpp']
Synkar;['dynamic_reconfigure', 'diagnostics', 'geographic_info', 'geometry2', 'orocos_kinematics_dynamics'];0;['MATLAB', 'Cuda', 'M', 'CMake', 'EmberScript', 'Dockerfile', 'SWIG', 'PowerShell', 'C++', 'C', 'Elixir', 'TeX', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Java', 'Objective-C++', 'Roff', 'Batchfile', 'Objective-C', 'Prolog', 'Jupyter Notebook', 'Lua', 'Perl', 'Assembly', 'Starlark'];['rtabmap_ros', 'apriltag_ros', 'ros_jetson_stats'];['dynamic', 'reconfigure', 'diagnostics', 'geographic', 'info', 'geometry2', 'orocos', 'kinematics', 'dynamics', 'roslint', 'unique', 'identifier', 'geometry', 'angles', 'navigation', 'msgs', 'opencv', 'mod', 'opencv', 'contrib', 'mod', 'image', 'common', 'image', 'transport', 'plugins', 'waypoint', 'nav', 'turtlebot3', 'turtlebot3', 'msgs', 'turtlebot3', 'simulations', 'hector', 'gazebo', 'robot', 'localization', 'imu', 'tools', 'ceres', 'solver', 'rtabmap', 'ros', 'image', 'pipeline', 'vision', 'opencv', 'apriltag', 'ros', 'eband', 'local', 'planner', 'executive', 'smach', 'move', 'base', 'flex', 'ros', 'jetson', 'stats']
SystemTrio-Robotics;['darknet_ros', 'mapviz', 'mavros', 'mavlink-gbp-release', 'darknet'];1;['Python', 'Shell', 'Cuda', 'C#', 'GLSL', 'OCaml', 'CMake', 'EmberScript', 'Batchfile', 'PowerShell', 'C++', 'C', 'Makefile'];['darknet_ros', 'rtsp-ros-driver', 'realsense-ros'];['darknet', 'ros', 'mapviz', 'mavros', 'mavlink', 'gbp', 'release', 'darknet', 'jetson', 'containers', 'rtsp', 'ros', 'driver', 'video', 'stream', 'opencv', 'realsense', 'ros']
tailosinc;['wifi', 'hector_exploration', 'ESP32Ping', 'xv_11_laser_driver', 'navigation'];5;['MATLAB', 'BitBake', 'CMake', 'EmberScript', 'Dockerfile', 'Scheme', 'C++', 'C', 'HTML', 'CoffeeScript', 'JavaScript', 'Visual Basic', 'QMake', 'Makefile', 'Python', 'Shell', 'Java', 'Arduino', 'Roff', 'Processing', 'Batchfile', 'Objective-C', 'PHP', 'Perl', 'Assembly', 'CSS'];['sweep-ros', 'ros-system-monitor'];['xv', '11', 'laser', 'driver', 'hector', 'exploration', 'navigation', 'open', 'karto', 'maidbot', 'tools', 'teleop', 'twist', 'keyboard', 'slam', 'karto', 'git', 'label', 'packages', 'rosserial', 'teleop', 'twist', 'joy', 'sweep', 'ros', 'sweep', 'sdk', 'AT', 'Tiny', 'Core', 'diagnostics', 'maidbot', 'merge', 'avrdude', 'linuxgpio', 'twist', 'mux', 'BME680', 'driver', 'Arduino', 'ISP', 'rf2o', 'laser', 'odometry', 'platform', 'atmelsam', 'ros', 'system', 'monitor', 'resin', 'raspberrypi', 'resin', 'wpe', 'wifi', 'Adafruit', 'ILI9341', 'Adafruit', 'GFX', 'Library', 'msgpack', 'arduino', 'ES', 'P32', 'Ping', 'rosnodejs']
Tangram-Vision/;[];0;[];[];[]
tdk-invn-oss;['motion.arduino.ICM42670P', 'automotive.linux.iam20680.driver', 'ultrasonic.soniclib', 'automotive.android.MA-Lite.sensors_hal', 'ultrasonic.mofmofdetection'];86;['CMake', 'PowerShell', 'C++', 'C', 'Makefile'];[];['automotive.linux.iam20680.driver', 'automotive.android.MA', 'Lite.sensors_hal', 'motion.arduino.', 'IC', 'M42670', 'P', 'ultrasonic.soniclib', 'ultrasonic.mofmofdetection', 'motion.arduino.', 'IC', 'M45686', 'motion.arduino.', 'IC', 'M45605', 'ultrasonic.arduino.', 'ICU', 'X0201', 'pressure.arduino.', 'IC', 'P201', 'XX', 'pressure.arduino.', 'IC', 'P101', 'XX', 'motion.mcu.icm45605.driver', 'motion.mcu.icm45686.driver', '.github', 'ultrasonic.arduino.', 'C', 'Hx01', 'motion.arduino.', 'IC', 'M42670', 'S', 'zephyr.hal', 'tdk', 'motion.mcu.icm42370p.driver', 'motion.mcu.icm42670p.driver', 'motion.mcu.icm42670s.driver']
TechMagicKK;['RobotiqHand', 'denso_robot_ros', 'aruco_ros', 'xarm_ros', 'zabbix'];8;['CMake', 'Dockerfile', 'EmberScript', 'C++', 'C', 'JavaScript', 'Groovy', 'Pascal', 'Makefile', 'Python', 'Shell', 'Java', 'Go', 'M4', 'XSLT', 'SCSS', 'PHP', 'PLpgSQL', 'Perl', 'CSS'];['aruco_ros', 'denso_robot_ros', 'xarm_ros', 'denso_robot_ros2', 'arena_camera_ros', 'ros_buildfarm_config', 'ros_buildfarm', 'ros_humble_demos'];['aruco', 'ros', 'Robotiq', 'Hand', 'denso', 'robot', 'ros', 'xarm', 'ros', 'zabbix', 'zabbix', 'docker', 'khi', 'robot', 'weight', 'scale', 'interfaces', 'executive', 'smach', 'aandd', 'ekew', 'driver', 'py', 'denso', 'robot', 'ros2', 'weight_scale_interfaces', 'release', 'arena', 'camera', 'ros', 'rosdistro', 'aandd', 'ekew', 'driver', 'py', 'old', 'released', 'aandd_ekew_driver_py', 'release', 'usb', 'cam', 'ros', 'buildfarm', 'config', 'ros', 'buildfarm', 'ros', 'humble', 'demos', 'pymoveit2', 'client', 'within', 'action', 'cpp', 'client', 'within', 'action', 'py', 'robotics', 'actions', 'workflows']
TechmanRobotInc;['tmr_ros1', 'tmr_ros2', 'tm2_ros2', 'tmr_driver', 'TM_Export'];103;['C++', 'Shell', 'CMake', 'Python'];['tmr_ros2', 'tm_ros_trajectory_driver', 'tm2_ros2'];['tmr', 'ros1', 'tmr', 'ros2', 'tmr', 'driver', 'TM', 'Export', 'tm', 'ros', 'trajectory', 'driver', 'earlier', 'descriptions', 'tm2', 'ros2', 'tm2', 'ros1']
telemething;[];0;[];[];[]
TerraClear;['altipi', 'libterraclear', 'redux-undo', 'react-native-mapbox-gl', 'react-native-modal-dropdown'];1;['Cuda', 'CMake', 'Dockerfile', 'PowerShell', 'C++', 'C', 'C#', 'Ruby', 'TypeScript', 'HTML', 'CoffeeScript', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Awk', 'Java', 'Objective-C++', 'Roff', 'NASL', 'Batchfile', 'Objective-C', 'V', 'Swift', 'PHP', 'Perl', 'Assembly', 'CSS', 'Starlark'];['reach_rs_ros_driver', 'ros_from_src'];['altipi', 'libterraclear', 'redux', 'undo', 'react', 'native', 'mapbox', 'gl', 'react', 'native', 'modal', 'dropdown', 'darknet', 'cxxopts', 'react', 'image', 'annotation', 'opencv', 'install', 'cache', 'polyfill', 'akaze', 'clang', 'format', 'action', 'automount', 'usb', 'F', 'Fmpeg', 'rosbot', 'description', 'sequential', 'guid', 'JSV', 'D', 'Bo', 'W2', 'reach', 'rs', 'ros', 'driver', 'nebula.gl', 'react', 'native', 'reanimated', 'react', 'navigation', 'react', 'native', 'dropdown', 'picker', 'ublox', 'react', 'native', 'serialport', 'neo', 'local', 'planner', 'ros', 'from', 'src', 'Proteus']
tetra-aero;['ICM-42688-P_breakout', 'freeradius-mysql-daloradius', '107-Arduino-UAVCAN', 'tailscale-balena-rpi', 'SC16IS752'];4;['Python', 'Shell', 'CSS', 'Arduino', 'HTML', 'JavaScript', 'CMake', 'Dockerfile', 'C++', 'C', 'G-code'];[];['freeradius', 'mysql', 'daloradius', 'ICM', '42688', 'P_breakout', '107', 'Arduino', 'UAVCAN', 'tailscale', 'balena', 'rpi', 'S', 'C16', 'I', 'S752', 'UART', 'Bridge', 'Arduino', 'MCP23S17', 'PIO', 'gpio', 'MCP23S17', 'BAT', 'JST_XH7_Straight', 'Connector', 'LED', 'Electroscope', 'ES920LRB', 'Arduino', 'Shield', 'LoRa', 'rssi', 'measure', 'pygame', 'joystick', 'check', 'script', 'Teensy', 'Micromod', 'Blink', 'Gachacon', 'Holder', '3D', 'Model', 'Teensy41', 'Temperature', 'Measure', 'threejs', 'loader', 'obj', 'mtl', '3d', 'model', 'Rpi4', 'Config', 'Cockpit', 'monitor', 'Teensy41', 'Voltage', 'Measure', 'INA226', 'HV', 'terminal', 'branch', 'board', 'Teensy41', 'Voltage', 'Measure', 'INA238', 'Voltage', 'sensor', 'mother', 'board', 'test', 'nodered', 'mavros', 'launcher', 'pio', 'rotary_encoder', 'arduino', 'Veronte68', 'Break', 'Out', 'X', 'Plane', 'NMEA', 'to', 'TCP', 'plugin', 'draft', 'tetra', 'flght', 'tag', 'M5', 'PPM', 'Monitor']
Tettix/;[];0;[];[];[]
TexasInstruments;['edgeai-yolov5', 'edgeai-yolox', 'edgeai-tidl-tools', 'edgeai', 'jacinto-ai-devkit'];1405;['Cuda', 'Rust', 'BitBake', 'Jinja', 'LLVM', 'CMake', 'Dockerfile', 'SWIG', 'Rich Text Format', 'Pawn', 'PowerShell', 'C++', 'C', 'Vim Snippet', 'Kotlin', 'RenderScript', 'Ruby', 'C#', 'TypeScript', 'HTML', 'TeX', 'SQLPL', 'JavaScript', 'Groovy', 'RobotFramework', 'Makefile', 'Python', 'Shell', 'Pascal', 'Java', 'Go', 'M4', 'Smarty', 'Meson', 'Objective-C++', 'Mako', 'Roff', 'NASL', 'XS', 'Tcl', 'Batchfile', 'MLIR', 'Objective-C', 'Swift', 'HLSL', 'PHP', 'Jupyter Notebook', 'PLpgSQL', 'Lua', 'Perl', 'Assembly', 'CSS', 'Starlark', 'Cython'];[];['ble', 'sdk', '210', 'extra', 'dri3wsegl', 'azure', 'iot', 'pal', 'simplelink', 'testlink', 'code', 'neo', 'ai', 'dlr', 'tvm', 'jacinto', 'ai', 'devkit', 'tensorflow', 'meta', 'aws', 'ti', 'wisunfan', 'pyspinel', 'CC26XX', 'TCAN4550', 'EXAMPLES', 'edgeai', 'gst', 'plugins', 'onnxruntime', 'edgeai', 'yolov5', 'edgeai', 'modelzoo', 'edgeai', 'mmdetection', 'edgeai', 'torchvision', 'edgeai', 'edgeai', 'benchmark', 'edgeai', 'tiovx', 'modules', 'edgeai', 'tidl', 'tools', 'HOGP', 'BLE', 'HID', 'EXAMPLE', 'ti', 'wisunfantund', 'tflite', 'micro', 'ti', 'gpio', 'py', 'ti', 'gpio', 'cpp', 'edgeai', 'yolox', 'simplelink', 'lowpower', 'f2', 'sdk', 'edgeai', 'robotics', 'demos', 'cc32xx', 'open', 'sdk']
TheConstructAi;[];0;[];[];[]
eplane-ai;[];0;[];[];[]
autowarefoundation/autoware;[];0;[];[];[]
tinymobilerobots;['pointcloud_to_laserscan', 'Frobit-Simple-Code-Snippets', 'frobomind-1', 'frobit_demo', 'proj.4'];1;['CMake', 'Dockerfile', 'PowerShell', 'C++', 'C', 'C#', 'TypeScript', 'HTML', 'JavaScript', 'Visual Basic', 'Makefile', 'Python', 'Shell', 'Java', 'M4', 'Batchfile', 'Objective-C', 'NSIS', 'CSS'];[];['Frobit', 'Simple', 'Code', 'Snippets', 'frobomind', '1', 'frobit', 'demo', 'proj.4', 'pointcloud', 'to', 'laserscan', 'cordova', 'plugin', 'kiosk', 'cordova', 'screenshot', 'cordova', 'plugin', 'app', 'update', 'cpr', 'cordova', 'plugin', 'networking', 'bluetooth', 'cordova', 'plugin', 'inappbrowser', 'cordova', 'smtp', 'client', 'Vorlonjs', 'cordova', 'plugin', 'background', 'mode', 'cordova', 'plugin', 'wifi', 'manager', 'cordova', 'httpd', 'cordova', 'plugin', 'sim', 'cordova', 'plugin', 'file', 'MINS']
TokyoRobotics;['torobo_mujoco', 'toroboeye_ros', 'torobo_usd_models', 'choreonoid', 'choreonoid_ros'];20;['CMake', 'Dockerfile', 'C++', 'C', 'Ruby', 'VBScript', 'TypeScript', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Go', 'Roff', 'Batchfile', 'Objective-C', 'GLSL', 'NSIS', 'Nearley', 'CSS'];['toroboeye_ros', 'choreonoid_ros', 'toroboeye_ros2'];['toroboeye', 'ros', 'choreonoid', 'choreonoid', 'ros', 'flexbe', 'app', 'generic', 'flexbe', 'states', 'toroboeye', 'ros2', 'asynq', 'rqt', 'robot', 'steering', 'foxglove', 'studio', 'torobo', 'mujoco', 'torobo', 'usd', 'models', '.github']
torc-ai;['ros2'];0;[];['ros2'];['ros2']
tormach;['hal_ros_control', 'Repair-Information', 'hw_device_mgr', 'etherlab_master', 'example_robot_programs'];81;['Python', 'Shell', 'QML', 'M4', 'TypeScript', 'GLSL', 'HTML', 'TeX', 'CMake', 'SWIG', 'Dockerfile', 'NASL', 'GDB', 'C++', 'C', 'Makefile'];['hal_ros_control'];['hal', 'ros', 'control', 'example', 'robot', 'programs', 'hw', 'device', 'mgr', 'etherlab', 'master', 'Repair', 'Information', 'vscode', 'pathpilot', 'robot', 'rviz', 'actionlib', 'moveit', 'moveit', 'msgs', 'tormach', 'za', 'msgs']
ToyotaResearchInstitute;['task_behavior_engine', 'hsr_description', 'handical', 'superdepth', 'common_robotics_utilities'];193;['MATLAB', 'Cuda', 'M', 'CMake', 'EmberScript', 'SWIG', 'C++', 'C', 'Limbo', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'GCC Machine Description', 'Julia', 'NASL', 'Batchfile', 'Objective-C', 'Vim Script', 'GLSL', 'Lua', 'CSS'];['openface_ros', 'task_behavior_ros', 'kinova-ros', 'ros_comm'];['libgaleru', 'cartographer', 'hsr', 'openface', 'ros', 'openface', 'task', 'behavior', 'engine', 'task', 'behavior', 'ros', 'task', 'behavior', 'msgs', 'kinova', 'ros', 'hsr', 'description', 'hsr', 'meshes', 'segway', 'v3', 'arc', 'utilities', 'sdf', 'tools', 'uncertainty', 'planning', 'core', 'fast', 'kinematic', 'simulator', 'handical', 'tri', 'hardware', 'drivers', 'teleop', 'twist', 'joy', 'ecl', 'core', 'ecl', 'navigation', 'rad', 'robot', 'react3', 'attach', 'camera', 'to', 'comp', 'cartographer', 'ros', 'comm', 'ecl', 'lite', 'hsr_meshes', 'release', 'hsr_description', 'release', 'common', 'robotics', 'utilities', 'voxelized', 'geometry', 'tools', 'superdepth']
woven-planet;['l5kit', 'DiffusionNOCS', 'opensafety-mbse', 'wicker', 'go-zserio'];948;['CMake', 'Dockerfile', 'C++', 'C', 'C#', 'Ruby', 'TypeScript', 'TeX', 'HTML', 'ZenScript', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Go', 'ANTLR', 'sed', 'Mustache', 'Jupyter Notebook', 'Starlark'];[];['l5kit', 'lakefront', 'opensafety', 'mbse', 'drake', 'URDF', 'Importer', 'wicker', 'go', 'zserio', 'slog', 'Bingham', 'NLL', 'Diffusion', 'NOCS', 'GS', 'Pose']
traclabs;['express-session-sequelize', 'trac_ik-release', 'industrial_core', 'ensenso', 'motoman'];23;['CMake', 'EmberScript', 'Dockerfile', 'C++', 'C', 'HTML', 'CoffeeScript', 'JavaScript', 'R', 'AMPL', 'Makefile', 'Python', 'Shell', 'Java', 'Batchfile', 'Objective-C', 'Common Lisp', 'SCSS', 'Lua', 'PostScript', 'CSS'];['apriltags_ros', 'wsg32-ros-pkg', 'topp_ros', 'fcl_ros', 'bullet3_ros', 'trajopt_ros'];['trac_ik', 'release', 'ensenso', 'motoman', 'express', 'session', 'sequelize', 'node', 'xml2js', 'industrial', 'core', 'apriltags', 'ros', 'robot', 'state', 'publisher', 'robot', 'model', 'phoxi', 'camera', 'wsg32', 'ros', 'pkg', 'euler', 'denso', 'bloom', 'geometric', 'shapes', 'rosdep', 'robot', 'controllers', 'fcl', 'topp', 'ros', 'toppra', 'fcl', 'ros', 'bullet3', 'ros', 'math', 'extension', 'trajopt', 'ros', 'micromodal', 'yumi', 'node', 'java', 'sigslot', 'cob', 'gazebo', 'plugins', 'ompl']
Tractonomy;['realsense_gazebo_plugin', 'teb_local_planner', 'realsense-ros', 'sick_scan2', 'ydlidar_ros2'];4;['Python', 'Shell', 'Cuda', 'Rust', 'MATLAB', 'Objective-C', 'C', 'M', 'HTML', 'JavaScript', 'CMake', 'Dockerfile', 'SWIG', 'Raku', 'Fortran', 'C++', 'CSS', 'Makefile'];['ydlidar_ros2', 'darknet_ros', 'ros2_intel_realsense', 'apriltag_ros', 'ros2-performance', 'realsense-ros', 'free_fleet_ros2'];['realsense', 'gazebo', 'plugin', 'sick', 'scan2', 'ydlidar', 'ros2', 'darknet', 'ros', 'rosbridge', 'suite', 'ros2', 'intel', 'realsense', 'sick', 'safetyscanners', 'apriltag', 'ros', 'apriltag', 'msgs', 'apriltag', 'darknet', 'odva', 'ethernetip', 'demos', 'ros2', 'performance', 'teb', 'local', 'planner', 'realsense2', 'description', 'realsense', 'ros', 'sick', 'safetyscanners2', 'EIP', 'Scanner', 'tcp', 'server', 'client', 'sick', 'safetyscanners', 'base', 'sick', 'safetyscanners2', 'interfaces', 'twist', 'mux', 'slam', 'toolbox', 'zenoh', 'plugin', 'dds', 'free', 'fleet', 'ros2', 'min', 'rmf', 'traffic', 'editor', 'rockit', 'casadi']
trimble-oss;['dba-dash', 'modus-web-components', 'tierceron', 'modus-mobile-maui-components', 'modus'];392;['HCL', 'CMake', 'Dockerfile', 'TSQL', 'PowerShell', 'Dart', 'C++', 'MDX', 'C', 'F#', 'Zig', 'Beef', 'C#', 'Ruby', 'TypeScript', 'SuperCollider', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Java', 'Visual Basic .NET', 'Go', 'D', 'Objective-C++', 'Roff', 'Batchfile', 'EJS', 'Objective-C', 'SCSS', 'Handlebars', 'PHP', 'PLpgSQL', 'Lua', 'Scala', 'CSS'];[];['modus', 'web', 'components', 'azure', 'devops', 'npm', 'action', 'website', 'modus', 'bootstrap.trimble.com', 'contribute', 'devguide', '.github', 'dotnet', 'sdk', 'dba', 'dash', 'website', 'modus.trimble.com', 'modus', 'react', 'bootstrap', 'modus', 'tierceron', 'go', 'mysql', 'server', 'modus', 'web', 'components', 'contrib', 'projectsight', 'api', 'samples', 'modus', 'mobile', 'maui', 'components', 'Workorder', 'demo', 'app', 'gh', 'actions', 'dba', 'dash', 'docs', 'bgfx', 'bimg', 'bx', 'serialized', 'dataset', 'viewer', 'glm', 'console', 'assets', 'openapi', 'spectral', 'rules', 'mimalloc', 'tc', 'dotnet', 'sdk', 'docs', 'tc', 'samples', 'modus', 'icons']
TrossenRobotics;['unitree_go1_docs', 'interbotix_xsarms_docs', 'agilex_limo_docs', 'agilex_bunker_docs', 'agilex_bunker_pro_docs'];7;['Python', 'Shell', 'C', 'HTML', 'CMake', 'Dockerfile', 'C++', 'CSS', 'Makefile'];['ros-gst-bridge'];['agilex', 'limo', 'docs', 'agilex', 'bunker', 'docs', 'agilex', 'bunker', 'pro', 'docs', 'agilex', 'bunker', 'mini', 'docs', 'trossenrobotics.github.io', 'interbotix', 'xsarms', 'docs', 'interbotix', 'xslocobots', 'docs', 'dobot', 'cr', 'cobots', 'docs', 'unitree', 'go1', 'docs', 'agilex', 'scout', '20', 'docs', 'agilex', 'scout', 'mini', 'docs', 'agilex', 'tracer', 'docs', 'agilex', 'hunter', '20', 'docs', 'agilex', 'hunter', 'se', 'docs', 'unitree', 'b1', 'docs', 'aloha', 'docs', 'phidgets', 'drivers', 'ros', 'gst', 'bridge', 'rslidar', 'sdk', 'slate', 'docs']
tryolabs;['luminoth', 'requestium', 'metamon', 'fetch-it', 'TLSphinx'];6043;['Python', 'Shell', 'Objective-C', 'Cuda', 'HCL', 'Ruby', 'Swift', 'C', 'Nginx', 'HTML', 'CoffeeScript', 'JavaScript', 'CMake', 'Dockerfile', 'Batchfile', 'Jupyter Notebook', 'C++', 'CSS'];[];['django', 'kitsune', 'django', 'tastypie', 'extendedmodelresource', 'django', 'reporting', 'libre', 'QDA', 'python', 'simple', 'getty', 'metamon', 'nvd3', 'tags', 'awesome', 'tryo', 'jimbot', 'TL', 'Animated', 'Segue', 'TL', 'Meta', 'Resolver', 'TL', 'Form', 'View', 'react', 'examples', 'TL', 'Sphinx', 'graphql', 'parser', 'cookiecutter', 'django', 'docker', 'nginx', 'docker', 'daywatch', 'fetch', 'it', 'angular', 'multi', 'select', 'lambda', 'mailer', 'luminoth', 'requestium', 'aws', 'workshop', 'taggerine', 'openpose', 'vierjavibot', 'object', 'detection', 'workshop', 'PoseNet', 'CoreML', 'social', 'media', 'scraper']
TuSimple;['mx-maskrcnn', 'TuSimple-DUC', 'tusimple-benchmark', 'neuron-selectivity-transfer', 'rl-multishot-reid'];3361;['MATLAB', 'Cuda', 'Smalltalk', 'CMake', 'Dockerfile', 'EmberScript', 'PowerShell', 'C++', 'C', 'C#', 'HTML', 'JavaScript', 'R', 'Fortran', 'Groovy', 'Makefile', 'Python', 'Shell', 'Java', 'Go', 'ANTLR', 'Smarty', 'Batchfile', 'Perl 6', 'Jupyter Notebook', 'Scala', 'Perl', 'CSS'];['ros2'];['mxnet', 'mshadow', 'dmlc', 'core', 'pyshop', 'tusimple', 'benchmark', 'Deep', 'Feature', 'Flow', 'MSRA', 'resnet.mxnet', 'g', 'TTS', 'scheduler', 'mx', 'maskrcnn', 'rancher', 'catalog', 'agent', 'rancher', 'infra', 'external', 'dns', 'numpy', 'TuSimple', 'DUC', 'rl', 'multishot', 'reid', 'neuron', 'selectivity', 'transfer', 'rapidjson', 'ros2', 'rosidl', 'Dark', 'Rank', 'sparse', 'structure', 'selection', 'rqt', 'reconfigure', 'dynamic', 'reconfigure', 'vision', 'opencv', 'sparsehash', 'c11', 'rosidl', 'python', 'mxnet', 'operator', 'Air', 'Sim']
t-systems;['aws-ses-email-receive-forwarding', 'aws-email-app-content-recognition', 'aws-wafr-cli', 'mapr-ansible', 'aws-vpc-infra-automation-via-terraform'];36;['Python', 'Shell', 'HCL', 'Dockerfile', 'Batchfile', 'Makefile'];[];['mapr', 'ansible', 'aws', 'ses', 'email', 'receive', 'forwarding', 'aws', 'email', 'app', 'content', 'recognition', 'aws', 'vbo', 'code', 'challenge', 'aws', 'vpc', 'infra', 'automation', 'via', 'terraform', 'aws', 'wafr', 'cli', 'gardenlinux', 'osc', 'images']
UBCAgroBot;['navigation-2019-2023', 'Navi', 'Docs', 'jetson-ros-workspace', 'NaviSim24'];15;['Python', 'Shell', 'Svelte', 'C', 'TypeScript', 'HTML', 'Jupyter Notebook', 'JavaScript', 'CMake', 'Dockerfile', 'C++', 'CSS', 'Makefile'];['jetson-ros-workspace', 'ROS'];['navigation', '2019', '2023', 'Docs', 'jetson', 'ros', 'workspace', 'Arduino', 'Workshops', 'Extermination', 'Applied', 'AI', 'Navi', 'Web', 'App', 'Navi', 'Sim24', 'Agro', 'Bot', 'Website', 'Applied', 'AI', 'Maize', 'Blueberry', 'Localization', 'ROS', 'Weed', 'Detection', 'System', 'Architecture', 'Annotation', 'Alchemist', 'Navi24', 'SW', 'Training', 'Module']
ubica-robotics;['ros2_message_converter', 'libfreespace', 'gphoto2pp', 'pyrosmsg', 'urg_c'];1;['MATLAB', 'BitBake', 'CMake', 'Dockerfile', 'C++', 'C', 'Ruby', 'TypeScript', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Batchfile', 'XSLT', 'SCSS', 'GLSL', 'Jupyter Notebook', 'Lua', 'CSS', 'Starlark'];['ros2_message_converter', 'cartographer_ros', 'imu_ekf_ros', 'realsense-ros', 'stage_ros2'];['libfreespace', 'gphoto2pp', 'pyrosmsg', 'urg', 'c', 'urg', 'node', 'asr', 'halcon', 'bridge', 'ros2', 'message', 'converter', 'make', 'sense', 'rospy', 'message', 'converter', 'image', 'transport', 'plugins', 'cartographer', 'ros', 'robot', 'pose', 'ekf', 'refills', 'marker', 'generator', 'image', 'pipeline', 'imu', 'ekf', 'ros', 'navigation2', 'rf2o', 'laser', 'odometry', 'yaml', 'cpp', 'vendor', 'cartographer', 'spatio', 'temporal', 'voxel', 'layer', 'realsense', 'ros', 'diagnostics', 'urg', 'node', 'msgs', 'stage', 'ros2']
UbiquityRobotics;['raspicam_node', 'fiducials', 'move_basic', 'magni_robot', 'ubiquity_motor'];841;['Yacc', 'CMake', 'EmberScript', 'Dockerfile', 'C++', 'C', 'Ruby', 'TeX', 'HTML', 'JavaScript', 'OpenSCAD', 'Makefile', 'Python', 'Shell', 'M4', 'Arduino', 'Roff', 'Lex', 'SourcePawn', 'CSS'];[];['ubiquity', 'motor', 'fiducials', 'loki', 'base', 'node', 'pi', 'sonar', 'ubiquity', 'main', 'bus', 'loki', 'joystick', 'input', 'robot', 'configurations', 'speech', 'commands', 'magni', 'robot', 'loki', 'robot', 'ubiquity', 'launches', 'raspicam', 'node', 'botvac', 'ubiquity', 'simulator', 'pi', 'image', 'build', 'demos', 'rosdep', 'blog', 'Robot', 'Commander', 'move', 'basic', 'paramdump', 'learn', 'dnn', 'detect', 'ubiquity', 'buildbot', 'bt', 'joystick', 'oled', 'display', 'node', 'contact', 'charger', 'package', 'backports', 'nav', 'workshop']
udacity;['ud120-projects', 'cs344', 'frontend-nanodegree-resume', 'cs291', 'frontend-nanodegree-arcade-game'];5430;['Cuda', 'CMake', 'C++', 'C', 'Ruby', 'HTML', 'JavaScript', 'ASP.NET', 'Python', 'Shell', 'Makefile', 'Java', 'DIGITAL Command Language', 'Objective-C', 'Vim Script', 'SCSS', 'PHP', 'Perl', 'CSS'];[];['builtwith.angularjs.org', 'cs344', 'cs291', 'cs101', 'omniauth', 'sso', 'cookie', 'discourse', 'gae', 'mini', 'profiler', 'python', 'openid', 'python', 'markdown2', 'gae', 'sessions', 'CS256', 'Conference', 'App', 'conf', 'osqa', 'gt', 'cs6250', 'ud032', 'gae', 'discourse', 'sso', 'nose2', 'gae', 'ud859', 'nose2', 'nose2', 'cov', 'UDCSRT', 'Response', 'Serializer', 'ud820', 'proj', 'ud675', 'proj', 'ud741', 'proj', 'conference', 'central', 'android', 'app', 'ud381', 'asteroids', 'ud120', 'projects', 'frontend', 'nanodegree', 'resume', 'frontend', 'nanodegree', 'arcade', 'game']
