organization;description;twitter_link;repo_name;repo_stars;repo_topics;repo_languages;repo_half_year_commits;repo_last_commit_date
 ; ; ;alphasense_stereo_demo;7;[];('C++: 97.78839264389778%, CMake: 2.2116073561022214%',);0;2020-09-15T20:49:25Z
 ; ; ;image_anomalies_dataset;1;[];('%',);0;2021-07-30T15:23:52Z
 ; ; ;alphasense_acp_bridge;2;['robotics', 'ros', 'ros2', 'slam'];('C++: 93.42255467435713%, Kaitai Struct: 4.985279980773853%, CMake: 1.5921653448690218%',);0;2022-02-24T08:31:55Z
 ; ; ;frontend_interview;1;[];('Python: 35.98455598455598%, HTML: 33.22393822393823%, TypeScript: 25.656370656370655%, JavaScript: 5.135135135135135%',);0;2022-05-11T12:38:44Z
shadow-robot;;;;;;;;
 ; ; ;sr-ros-interface;22;[];('CMake: 100.0%',);0;2023-02-20T17:14:15Z
 ; ; ;sr-ros-interface-ethercat;9;[];('C++: 92.7416363261661%, Python: 3.049163060154336%, Shell: 2.089868944303237%, CMake: 1.9217940204407196%, C: 0.1975376489356018%',);0;2024-04-19T15:00:25Z
 ; ; ;sr-config;2;[];('Python: 98.65487031067397%, CMake: 1.3451296893260234%',);0;2022-10-07T09:18:32Z
 ; ; ;sr-teleop;3;[];('C++: 60.438404350594%, Python: 26.576712668731183%, CMake: 12.984882980674817%',);0;2020-10-29T11:23:35Z
 ; ; ;sr-visualization;3;[];('Python: 98.24759161265408%, CMake: 1.7524083873459206%',);0;2024-05-03T15:27:07Z
 ; ; ;sr-ethercat-user-manual;0;[];('Shell: 100.0%',);0;2013-03-07T17:13:29Z
 ; ; ;sr-manipulation;0;[];('Python: 93.61745655883274%, CMake: 6.1657728871400215%, Makefile: 0.21677055402723125%',);0;2019-07-15T15:11:18Z
 ; ; ;sr-contrib;2;[];('C++: 83.36347851251628%, Python: 5.160902908406888%, CMake: 2.2724641875271305%, Makefile: 1.9361886847055418%, Brainfuck: 1.8063956012154536%, C: 1.8063956012154536%, Forth: 1.8063956012154536%, GAP: 1.8063956012154536%, TeX: 0.041383301982346986%',);0;2015-09-17T04:39:12Z
 ; ; ;sr-demo;0;[];('C++: 39.614406904426176%, Python: 32.93375951632375%, CMake: 6.750332887302517%, Makefile: 4.364340654127639%, Brainfuck: 4.084290009454981%, C: 4.084290009454981%, Forth: 4.084290009454981%, GAP: 4.084290009454981%',);0;2022-06-06T11:59:33Z
 ; ; ;sr-build-tools;31;[];('Shell: 52.614683144731906%, Python: 36.03269632653459%, Dockerfile: 7.401976783269925%, C: 2.5262686145467477%, C++: 1.424375130916832%',);5;2024-11-12T10:39:26Z
 ; ; ;taco;0;[];('C++: 100.0%',);0;2012-05-11T10:34:21Z
 ; ; ;sr-taco;1;[];('C++: 71.96183586215581%, Python: 26.40182235475249%, Objective-C: 0.9518140557123153%, C: 0.684527727379392%',);0;2013-05-14T15:00:49Z
 ; ; ;denso;3;[];('C++: 90.17292505872224%, Python: 9.827074941277754%',);0;2012-05-31T09:06:06Z
 ; ; ;csv_to_urdf;0;[];('Python: 100.0%',);0;2013-04-15T04:48:41Z
 ; ; ;pr2_robot;0;[];('Python: 84.22408276450511%, C++: 15.77591723549488%',);0;2012-09-10T19:35:05Z
 ; ; ;sr-ronex;8;[];('C++: 66.65952624450648%, Python: 18.624524355749653%, C: 10.962621041672426%, CMake: 3.753328358071441%',);0;2018-08-28T15:58:20Z
 ; ; ;pr2_mechanism;0;[];('C++: 90.10504782604818%, Python: 7.646221043461196%, C: 2.2487311304906297%',);0;2013-06-27T05:24:54Z
 ; ; ;ros-workshop;1;[];('Python: 100.0%',);0;2013-09-10T07:46:13Z
 ; ; ;sr-ronex-release;0;[];('%',);0;2015-07-20T10:23:52Z
 ; ; ;simox_ros;7;[];('C++: 82.13534483959491%, CMake: 15.02221850752922%, Python: 2.842436652875869%',);0;2020-07-24T16:28:15Z
 ; ; ;rqt_common_plugins;0;[];('%',);0;2013-11-04T18:42:54Z
 ; ; ;gazebo_ros_pkgs;0;[];('C++: 91.18853501504535%, Python: 8.072858276069331%, Shell: 0.7386067088853256%',);0;2013-11-14T02:05:45Z
 ; ; ;ros_ethercat;98;[];('C++: 96.94625566140871%, CMake: 2.1703693581133843%, EmberScript: 0.883374980477901%',);0;2024-05-02T13:51:34Z
 ; ; ;tabletop;0;[];('C++: 71.53210528755265%, C: 26.7146997651927%, Objective-C: 1.4218415164153082%, Python: 0.33135343083933994%',);0;2014-01-15T15:00:21Z
 ; ; ;diagnostics;0;[];('%',);0;2013-09-03T20:08:01Z
 ; ; ;sr-config-release;0;[];('%',);0;2015-04-07T18:49:52Z
 ; ; ;sr-ros-interface-release;0;[];('%',);0;2015-04-07T19:04:07Z
 ; ; ;sr-ros-interface-ethercat-release;0;[];('%',);0;2015-04-07T19:09:51Z
 ; ; ;sr-visualization-release;0;[];('%',);0;2014-09-19T14:11:59Z
 ; ; ;ar_tools;0;[];('%',);0;2014-01-03T04:14:47Z
YDLIDAR;Shenzhen Yuedeng Technology Co., Ltd. , which is a leading provider of robot lidar sensors and intelligent mobile platforms;;;;;;;
 ; ; ;sdk;7;[];('C++: 90.33071037458753%, C: 9.471661166914458%, CMake: 0.1976284584980237%',);0;2020-03-31T11:59:15Z
 ; ; ;ydlidar_ros2;13;[];('HTML: 88.46204236116165%, C++: 8.08842878498603%, JavaScript: 1.5137984513484914%, CSS: 0.8816843684738%, C: 0.8774572105236637%, Python: 0.0911498429512841%, CMake: 0.06970611454198324%, Shell: 0.015732866013090194%',);0;2020-02-11T14:20:03Z
 ; ; ;ydlidar_lcm;1;[];('HTML: 73.98996563063885%, C++: 18.338251578288933%, JavaScript: 2.8447087017662307%, C: 2.60835075665374%, CSS: 1.645830970886115%, Objective-C: 0.30951760090676167%, CMake: 0.23400638474767496%, Shell: 0.02936837611170016%',);0;2018-12-10T09:52:15Z
 ; ; ;ydlidar_arduino;19;[];('C++: 95.01779359430606%, C: 4.98220640569395%',);0;2022-08-23T10:08:34Z
 ; ; ;Interactive;8;[];('C++: 91.67054493427334%, C: 8.141436652155297%, CMake: 0.1880184135713659%',);0;2020-01-05T08:28:12Z
 ; ; ;etlidar_sdk;1;[];('C++: 93.20887623854144%, C: 5.724348663242303%, CMake: 1.0667750982162612%',);0;2020-03-12T04:36:37Z
 ; ; ;etlidar_ros;3;[];('C++: 91.65902687715219%, C: 5.35139305040025%, CMake: 2.989580072447565%',);0;2019-06-26T08:56:09Z
 ; ; ;SerialTools;0;[];('%',);0;2019-07-10T05:35:48Z
 ; ; ;ydlidar_tutorials;4;[];('HTML: 53.34051335760125%, C++: 43.06212487730003%, C: 2.655195588525247%, CMake: 0.7006883918936395%, Python: 0.24147778467983522%',);0;2021-01-30T13:36:40Z
 ; ; ;lidarCar;4;[];('C++: 93.40201869854411%, C: 6.278198985999349%, Python: 0.31978231545653285%',);0;2020-05-28T10:21:13Z
 ; ; ;YDLidar-SDK;143;[];('C++: 76.64783626758141%, C: 15.51174845493031%, CMake: 5.391052615429218%, Python: 1.7954656794021393%, SWIG: 0.4501096705861689%, C#: 0.1443228939068017%, Shell: 0.05946441816394615%',);8;2024-11-11T01:40:25Z
 ; ; ;ydlidar_ros_driver;67;[];('C++: 72.99972504811657%, CMake: 23.13720098982678%, Shell: 3.86307396205664%',);1;2024-05-21T08:44:49Z
 ; ; ;JigSoftware;0;[];('%',);0;2021-01-10T12:26:11Z
 ; ; ;ydlidar_ros2_driver;61;[];('C++: 49.21206905824773%, Python: 31.979777335556392%, CMake: 15.785510676060882%, Shell: 3.022642930134997%',);0;2024-01-16T02:57:22Z
 ; ; ;compensator;18;[];('C++: 98.97893908079914%, CMake: 1.021060919200866%',);0;2020-06-22T02:40:11Z
 ; ; ;swig;0;[];('C++: 48.39487887934191%, SWIG: 25.456871908371348%, C: 17.541465086969637%, Yacc: 4.150669326856412%, M4: 2.222970205078962%, Makefile: 0.7903058570799577%, Shell: 0.5813656167327527%, Python: 0.29340013624058314%, OCaml: 0.23632734161052193%, Scheme: 0.17066600904362353%, HTML: 0.09577467097614079%, GDB: 0.023377928989897063%, Perl: 0.01225915788494602%, Batchfile: 0.011920605559635013%, Pike: 0.01038821082401676%, Ruby: 0.004169539164356641%, Assembly: 0.003189519275298456%',);0;2020-06-23T18:18:58Z
 ; ; ;ydlidar_apollo_driver;3;[];('C++: 80.2117370278395%, Shell: 10.247026532479415%, Starlark: 9.541236439681088%',);0;2021-02-01T07:56:25Z
 ; ; ;S2-Pro;5;[];('C++: 87.3687606516906%, C: 11.797689766662225%, CMake: 0.833549581647181%',);0;2023-05-15T08:38:57Z
 ; ; ;EaiRosForRap;0;[];('C++: 71.69265504833133%, CMake: 24.34205884428138%, Shell: 3.9652861073872856%',);0;2022-06-14T11:29:45Z
 ; ; ;EaiRosForGS2;1;[];('C++: 65.79352850539291%, CMake: 29.395651429549734%, Shell: 4.810820065057353%',);0;2022-06-15T10:00:18Z
 ; ; ;EaiSdkForGS2;5;[];('C++: 89.80130171746423%, C: 9.969639335697195%, CMake: 0.2290589468385724%',);0;2022-05-31T06:35:14Z
 ; ; ;TIA_SDK;0;[];('C++: 67.59240591697606%, C: 23.42026337715816%, CMake: 8.350565309934717%, Python: 0.5364958099088475%, Shell: 0.1002695860222056%',);0;2023-05-19T10:37:16Z
 ; ; ;TIA_ros_driver;0;[];('C++: 57.54871013388484%, CMake: 36.33395014694677%, Shell: 6.11733971916839%',);0;2023-05-19T10:42:25Z
 ; ; ;TEA-SDK;0;[];('C++: 67.7214593609741%, C: 23.33342221037195%, CMake: 8.310714127005289%, Python: 0.5345065102430787%, Shell: 0.09989779140559037%',);0;2023-07-19T02:40:16Z
 ; ; ;LIDAR_ros_driver;0;[];('C++: 64.40988106129917%, CMake: 30.558096980786825%, Shell: 5.032021957913998%',);1;2024-05-24T09:50:37Z
 ; ; ;LIDAR_SDK;0;[];('C++: 66.77668969135263%, C: 24.046406400279793%, CMake: 8.546457404330972%, Python: 0.530259974935152%, Shell: 0.10018652910145434%',);1;2024-05-27T03:39:35Z
 ; ; ;LIDAR_ros2_driver;0;[];('C++: 49.97710098465766%, Python: 33.512708953515%, CMake: 16.51019006182734%',);1;2024-05-24T09:51:29Z
shield-ai;Our mission is to protect service members and civilians with artificially intelligent systems.;;;;;;;
 ; ; ;csm;2;[];('C++: 80.53379040156709%, C: 15.079850908695178%, CMake: 3.9578572205898355%, Shell: 0.4285014691478942%',);0;2016-12-31T18:54:03Z
 ; ; ;janus-gateway;1;[];('C: 72.8999254511127%, JavaScript: 15.08662860864986%, C++: 3.973284970672914%, HTML: 2.7474307336652357%, CMake: 1.5989269863032287%, Makefile: 1.5284272898831075%, Shell: 0.7433876712862463%, Java: 0.5124524657821483%, M4: 0.4013076478928667%, Objective-C: 0.3291226125642234%, NSIS: 0.10810245284662497%, CSS: 0.05843967384095741%, Emacs Lisp: 0.012563435499891218%',);0;2017-11-22T13:11:25Z
 ; ; ;cpulimit;0;[];('C: 97.80242235101798%, Makefile: 2.1975776489820182%',);0;2021-03-06T22:47:44Z
 ; ; ;Bootloader;0;[];('C: 71.26118683739502%, C++: 21.34517417045298%, Python: 4.207627702051494%, Makefile: 2.4074074074074074%, Shell: 0.778603882693102%',);0;2017-03-16T13:30:01Z
 ; ; ;jetson-inference;1;[];('C++: 74.08548946843968%, Cuda: 17.452152699034464%, C: 4.682678761639694%, CMake: 1.9925780847335326%, Shell: 1.7871009861526304%',);0;2017-09-15T01:08:37Z
 ; ; ;github-pullrequest-resource;0;[];('Ruby: 94.72739470201077%, Shell: 5.27260529798923%',);0;2018-01-17T19:34:57Z
 ; ; ;laser_geometry;0;[];('C++: 81.5338470065314%, Python: 17.259854157383963%, CMake: 1.2062988360846365%',);0;2017-10-02T19:39:25Z
 ; ; ;geographiclib;0;[];('C++: 66.93890758199585%, C#: 4.565645055523903%, Java: 4.561667544585748%, MATLAB: 4.491383851305591%, Fortran: 3.35469722541737%, C: 3.227610375928534%, JavaScript: 3.0507508895649464%, Python: 2.8032637089751997%, HTML: 2.134977371187771%, Shell: 1.5462627522225687%, CMake: 1.2914655515302667%, Visual Basic: 0.8409963127398601%, Makefile: 0.5860056115154316%, M4: 0.2871117895574213%, ApacheConf: 0.22934113068810938%, Inno Setup: 0.08382873052900895%, CSS: 0.006084516732421014%',);0;2017-04-10T15:01:40Z
 ; ; ;ceres-solver;0;[];('C++: 94.05943640078718%, CMake: 4.7094590503814935%, Python: 0.5120957905280323%, Makefile: 0.300627266561764%, C: 0.25006256494379214%, Shell: 0.1683189267977339%',);0;2017-10-05T00:42:48Z
 ; ; ;concourse-rsync-resource;0;[];('Shell: 100.0%',);0;2017-12-22T01:30:48Z
 ; ; ;github-status-resource;0;[];('Python: 98.1630309988519%, Shell: 1.8369690011481057%',);0;2017-11-15T05:38:07Z
 ; ; ;binary-star;0;[];('Shell: 100.0%',);0;2018-02-21T19:55:23Z
 ; ; ;git-resource;0;[];('Shell: 100.0%',);0;2017-12-01T16:15:37Z
 ; ; ;tpm2-tools;0;[];('C: 68.02278541908115%, Shell: 25.85281319017734%, Makefile: 2.639529713615126%, C++: 2.2597727289293186%, M4: 1.2250989481970656%',);0;2018-01-09T21:28:36Z
 ; ; ;tpm2-tss;0;[];('C: 97.85504365882738%, Makefile: 1.0691929789980439%, Shell: 0.5437676493496005%, M4: 0.4999650948393747%, C++: 0.032030617985602645%',);0;2018-01-10T01:43:14Z
 ; ; ;tpm2-abrmd;0;[];('C: 92.90650036179639%, Makefile: 2.2811392161251867%, M4: 1.9134083301665306%, Shell: 1.6347990858784884%, C++: 1.2641530060334103%',);0;2018-01-09T21:53:12Z
 ; ; ;tboot;0;[];('C: 74.42853567877575%, Python: 22.112617228472466%, Assembly: 0.9333510611389936%, C++: 0.9111017696916301%, Shell: 0.827163295921396%, Makefile: 0.7468061970320251%, Logos: 0.040424768967744794%',);0;2017-12-14T10:18:08Z
 ; ; ;rtlizer;1;[];('C: 79.63100852155208%, C++: 15.989630732743167%, Makefile: 3.00874217478834%, Shell: 1.3706185709164116%',);0;2018-02-19T03:43:34Z
 ; ; ;sys_stats;0;[];('C++: 96.84508330237476%, CMake: 3.1549166976252394%',);0;2018-03-30T09:55:05Z
 ; ; ;bag-database;0;[];('Java: 67.09094539283218%, JavaScript: 30.703803533992215%, HTML: 1.4718977737845662%, CSS: 0.43026854347609067%, Shell: 0.3030847559149446%',);0;2018-01-10T18:50:06Z
 ; ; ;ros_comm;0;[];('Python: 52.93122716885456%, C++: 43.126298241603195%, C: 1.7812978638437076%, CMake: 1.7369282953627816%, Shell: 0.17796887065613387%, EmberScript: 0.1610727191912611%, Objective-C: 0.048313966209659456%, Makefile: 0.0345772577016328%, Batchfile: 0.00231561657706735%',);0;2018-02-13T06:38:38Z
 ; ; ;graphene-sqlalchemy;0;[];('Python: 99.51945312411871%, Shell: 0.48054687588128464%',);0;2019-01-16T00:02:24Z
 ; ; ;webhooks;0;[];('Go: 99.79803312892801%, Makefile: 0.2019668710719829%',);0;2018-08-11T00:10:18Z
 ; ; ;distance_transform;0;[];('C++: 94.99415985316202%, CMake: 5.005840146837977%',);0;2019-01-04T00:03:25Z
 ; ; ;DopeVector;0;[];('C++: 95.5350029874527%, CMake: 4.464997012547301%',);0;2019-01-04T00:01:59Z
SICKAG;;;;;;;;
 ; ; ;gui-check;3;[];('Java: 100.0%',);0;2014-07-28T14:17:43Z
 ; ; ;libsick_ldmrs;7;[];('C++: 98.47880895606009%, CMake: 1.0378589632342392%, Makefile: 0.4833320807056621%',);0;2022-10-24T12:07:59Z
 ; ; ;sick_ldmrs_laser;24;['ros'];('C++: 74.22736631239219%, CMake: 15.61181904178955%, Python: 10.160814645818263%',);0;2022-10-24T12:10:03Z
 ; ; ;sick_scan;130;['driver', 'laserscanner', 'lms1000', 'lms1104', 'lms1xx', 'lms4000', 'lms511', 'mrs1000', 'mrs1104', 'mrs6000', 'mrs6124', 'ros-driver', 'rosdistro', 'sick-laser', 'sick-lidar', 'sick-radar', 'tim551', 'tim561', 'tim571', 'tim781'];('C++: 99.129181125333%, Python: 0.41187138236143755%, Shell: 0.20095020037066494%, CMake: 0.16721826553065833%, Batchfile: 0.05480324920261867%, C: 0.035975777201610576%',);0;2022-09-05T10:25:24Z
 ; ; ;sick_scan-release;3;[];('%',);0;2021-03-18T10:05:11Z
 ; ; ;sick_scan2;55;['driver', 'laserscanner', 'ldmrs', 'lms100', 'lms1104', 'lms111', 'lms511', 'lrs4000', 'mrs1104', 'ros-driver', 'rosdistro', 'sensor', 'tim551', 'tim561', 'tim571', 'tim781', 'tim781s', 'timsafe'];('C++: 96.14285714285714%, Python: 2.249119218092965%, Shell: 0.9082850323900443%, CMake: 0.6997386066598477%',);0;2022-09-05T10:26:14Z
 ; ; ;sick_safetyscanners;61;['driver', 'laserscanner', 'microscan3', 'nanoscan3', 'outdoorscan3', 'ros-api', 'ros-driver', 'rosdistro', 'safety-laser-scanner', 'safety-laserscanner', 'sensor', 'sick-ag', 'sick-safety-scanners', 'sick-safetyscanners'];('C++: 98.71189207997645%, CMake: 1.0647466609566125%, Python: 0.22336125906694146%',);1;2024-06-19T13:36:55Z
 ; ; ;sick_safetyscanners-release;4;[];('%',);0;2023-06-01T12:44:51Z
 ; ; ;DefinitelyTyped;0;[];('TypeScript: 99.98240801342102%, JavaScript: 0.016253342202515963%, Shell: 0.0013386443764554677%',);0;2018-11-21T17:12:02Z
 ; ; ;sick_line_guidance;12;['canopen', 'mls', 'ols10', 'ols20', 'sick-line-guidance'];('C++: 92.69926398411378%, Shell: 4.03624041430511%, CMake: 3.264495601581099%',);4;2024-05-22T09:23:38Z
 ; ; ;sick_line_guidance-release;0;[];('%',);0;2019-02-18T18:53:49Z
 ; ; ;commute-logger;2;[];('%',);3;
 ; ; ;sick_scan_base;21;['driver', 'laserscanner', 'lidar', 'lms4000', 'mrs1104', 'mrs1xxx', 'ros-driver', 'rosdistro', 'sensor', 'sick', 'tim551', 'tim561', 'tim571', 'tim5xx'];('C++: 98.22178591874044%, C: 1.1769318005420204%, Python: 0.4312829431649761%, Batchfile: 0.09119775440206208%, CMake: 0.05826076897293952%, Shell: 0.02054081417756162%',);0;2022-09-05T10:27:11Z
 ; ; ;sick_scan2-release;2;[];('%',);0;2020-10-22T12:53:31Z
 ; ; ;ConstraintsNetwork;1;['apache2', 'constraint-programming', 'cpp', 'embedded-cpp'];('C++: 100.0%',);0;2019-09-13T15:12:46Z
 ; ; ;sick_safetyscanners_base;13;['driver', 'laserscanner', 'microscan3', 'nanoscan3', 'outdoorscan3', 'safety-laser-scanner', 'safety-laserscanner', 'sensor', 'sick-ag', 'sick-safety-scanners', 'sick-safetyscanners'];('C++: 98.96850654414803%, CMake: 0.9142378660303578%, C: 0.11725558982161279%',);3;2024-06-19T12:49:12Z
 ; ; ;sick_lidar_localization;24;[];('C++: 81.94664287564395%, Python: 7.012547845857196%, Shell: 6.069444844159208%, Batchfile: 3.5233257547414167%, CMake: 1.0903099548162432%, C: 0.3577287247819956%',);1;2024-11-04T09:30:43Z
 ; ; ;consolectrl;1;[];('%',);0;2020-02-18T12:53:41Z
 ; ; ;CP210xRelay;3;[];('C++: 55.53042541733979%, C: 37.6628971459343%, CMake: 6.806677436725902%',);0;2021-04-29T12:49:02Z
 ; ; ;sick_safetyscanners_isaac;9;['driver', 'laserscanner', 'microscan3', 'nanoscan3', 'outdoorscan3', 'safety-laser-scanner', 'safety-laserscanner', 'sensor', 'sick-ag', 'sick-safety-scanners', 'sick-safetyscanners'];"(""C++: 55.18337270784115%, Starlark: 19.886938913263585%, Cap'n Proto: 14.153729328383395%, Shell: 10.775959050511869%"",)";0;2020-04-23T11:57:03Z
 ; ; ;sick_safetyscanners_base-release;0;[];('C++: 98.96972392323218%, CMake: 0.9130033183948548%, C: 0.11727275837296021%',);0;2021-12-22T12:38:01Z
 ; ; ;sick_safetyscanners2-release;1;[];('%',);0;2023-08-04T07:07:58Z
 ; ; ;sick_safetyscanners2_interfaces-release;0;[];('CMake: 100.0%',);0;2021-01-11T17:54:19Z
 ; ; ;sick_safetyscanners2;28;['driver', 'laserscanner', 'microscan3', 'nanoscan3', 'outdoorscan3', 'ros-api', 'ros-driver', 'rosdistro', 'safety-laser-scanner', 'safety-laserscanner', 'sensor', 'sick-ag', 'sick-safety-scanners', 'sick-safetyscanners'];('C++: 86.0622603047369%, Python: 10.344470165497702%, CMake: 3.593269529765401%',);3;2024-09-24T09:54:40Z
 ; ; ;sick_safetyscanners2_interfaces;3;['driver', 'laserscanner', 'microscan3', 'nanoscan3', 'outdoorscan3', 'ros-api', 'ros-driver', 'rosdistro', 'safety-laser-scanner', 'safety-laserscanner', 'sensor', 'sick-ag', 'sick-safety-scanners', 'sick-safetyscanners'];('CMake: 100.0%',);0;2021-01-11T17:46:52Z
 ; ; ;sick_scan_xd;109;['ldmrs', 'lms', 'lrs', 'mrs', 'rms', 'tim'];('C++: 71.1446484191022%, Python: 25.240927196135008%, Shell: 1.7118493391219904%, C: 1.2436651417252051%, Batchfile: 0.4021032034306714%, CMake: 0.2568067004849353%',);9;2024-10-23T12:46:51Z
 ; ; ;msgpack11;0;[];('C++: 69.7389205792014%, C: 24.277095217200525%, Starlark: 3.4296840719613866%, Python: 1.3262395787626151%, CMake: 1.2280605528740676%',);0;2022-06-02T21:21:44Z
 ; ; ;collage;28;['collage', 'micro-frontends', 'microfrontends'];('TypeScript: 53.18342839166769%, HTML: 32.23161407683996%, JavaScript: 13.843639298072846%, CSS: 0.7413182334195013%',);5;2024-07-17T07:54:21Z
 ; ; ;SICK-Solution-Hackathon;2;[];('C#: 94.20928042354977%, PowerShell: 5.7907195764502255%',);0;2022-10-04T08:26:00Z
 ; ; ;SICK-AppSpace-SDK-Docs;7;[];('HTML: 100.0%',);0;2024-04-02T07:56:33Z
siemens;Technology to transform the everyday.;;;;;;;
 ; ; ;testswarm;1;[];('PHP: 77.5801489501202%, JavaScript: 22.419851049879796%',);0;2011-08-18T11:09:23Z
 ; ; ;Keyboard;1;[];('JavaScript: 100.0%',);0;2013-06-10T11:35:27Z
 ; ; ;tstomp;6;[];('Tcl: 100.0%',);0;2016-12-19T18:58:54Z
 ; ; ;linux;7;[];('C: 98.33519981831452%, Assembly: 0.8036034983621764%, Shell: 0.33073150710149946%, Makefile: 0.20080514467095198%, Python: 0.11783824276224178%, Perl: 0.10019045915130795%, Rust: 0.03282749249630665%, C++: 0.02575863533675932%, Roff: 0.01610194736259183%, SmPL: 0.013336314565954098%, Yacc: 0.010562270528012492%, Lex: 0.005287755993547415%, Awk: 0.004376676984988989%, UnrealScript: 0.0014756315313205445%, Gherkin: 0.0007946541041740863%, Raku: 0.00032137604150155096%, M4: 0.00027690472609294035%, MATLAB: 0.0002067000090714821%, Clojure: 0.00017022353688239702%, XS: 0.00010318344530200094%, sed: 3.15629747937517e-05%',);0;2023-01-08T18:11:45Z
 ; ; ;mongoose;3;[];('C: 82.92088465822452%, Perl: 9.287185114856783%, C#: 3.3965877938208737%, Python: 3.1705322170297943%, JavaScript: 1.2248102160680303%',);0;2012-09-13T16:39:02Z
 ; ; ;tslib;0;[];('%',);0;2012-02-12T19:16:08Z
 ; ; ;android-x86-siemens;3;[];('Shell: 100.0%',);0;2012-09-10T13:22:11Z
 ; ; ;libconnman-qt;1;[];('C++: 77.0469286531858%, JavaScript: 18.45733180719827%, Prolog: 2.7877400483276102%, Shell: 1.5350375174869642%, Emacs Lisp: 0.1729619738013481%',);0;2012-11-26T14:47:06Z
 ; ; ;qemu;0;[];('C: 90.12774299834958%, C++: 3.523030121791706%, Python: 2.941669819247758%, Shell: 1.7033778232378647%, Assembly: 0.46218956785787796%, Haxe: 0.43040014049348213%, Makefile: 0.3116308675022765%, Perl: 0.2721321681928902%, Objective-C: 0.20022222866841585%, SmPL: 0.014440546979183367%, NSIS: 0.011453732339571756%, GLSL: 0.0008874416412792453%, GDB: 0.0007093496112266077%, Emacs Lisp: 0.00011319408689786292%',);0;2019-11-26T21:52:26Z
 ; ; ;ASLanPPConnector;1;[];('Java: 91.29128522933341%, GAP: 4.107635699730737%, HTML: 3.1276459498953115%, Shell: 1.4475273440522691%, Ruby: 0.025905776988268382%',);0;2015-04-07T12:27:47Z
 ; ; ;u-boot;16;[];('C: 94.7226473935398%, Python: 2.9493350345322047%, Assembly: 0.7239064199475573%, Makefile: 0.5784612590391527%, Perl: 0.3897556715133581%, Pawn: 0.1442610251433301%, ASL: 0.14099870733272316%, Shell: 0.1351826509444253%, C++: 0.11045371127218591%, Yacc: 0.026176533756129723%, SmPL: 0.018222375199247486%, Lex: 0.014727034687882879%, Smarty: 0.010863613420627631%, Dockerfile: 0.010646759641963379%, Roff: 0.0073635173439414395%, Batchfile: 0.007020165527723039%, GDB: 0.0034639537802421496%, Awk: 0.002481453984802792%, sed: 0.0017937992393016733%, CSS: 0.0013229982724648078%, Tcl: 0.0009159218809371746%',);100;2024-06-04T04:40:39Z
 ; ; ;thrift;4;[];('C++: 36.395818129732675%, Java: 8.9812442049369%, C: 6.329577927556915%, D: 6.007578238241214%, Go: 4.200272910452515%, Ruby: 3.650242493938117%, Pascal: 3.609404644693017%, C#: 3.595341896150234%, JavaScript: 3.284573779511749%, Python: 3.251810369330617%, PHP: 2.9296709838373385%, Thrift: 2.898332474667495%, Erlang: 2.893312725353217%, Haxe: 2.8353015593446127%, Objective-C: 1.430963825395424%, Dart: 1.3634533193115623%, Haskell: 1.1444003997918342%, Perl: 1.1152970294632276%, CMake: 0.9203649832718483%, ActionScript: 0.7034354456512952%, Lua: 0.4514701066943526%, OCaml: 0.3654545136207498%, Shell: 0.26891514183632304%, Swift: 0.2657766343800861%, Yacc: 0.24965569548766445%, HTML: 0.2150296696055017%, Smalltalk: 0.21367927322225438%, LLVM: 0.14981949391241312%, Makefile: 0.1397893083623622%, Batchfile: 0.05361539295417183%, Emacs Lisp: 0.04992741386613083%, Vim Script: 0.02650502142566841%, CSS: 0.009964994000514827%',);0;2016-01-10T15:25:57Z
