organization;top 3 repo;stars_count;languages;ros_repos;name_parts
spacetimelabs;['awsvault', 'new_resources', 'notebooks', 'vaga-geo-python', 'aws-secrets-sync'];11;['Shell', 'Batchfile', 'MATLAB', 'PowerShell', 'JavaScript', 'Python', 'Makefile', 'Vue', 'C++', 'HCL', 'Jupyter Notebook', 'Mako', 'Roff', 'HTML', 'Emacs Lisp', 'Dockerfile', 'CSS'];[];['boradask', 'octaveplay', 'notebooks', 'sentinel2', 'grid', 'mapnik', 'python', 'mapnik', 'docker', 'python', 'gdal', 'docker', 'python', 'mapnik', 'Tile', 'Stache', 'vuejs', 'upload', 'field', 'docker', 'gdal', 'matlab', 'docker', 'matlab', 'runtime', 'deploytools', 'celery', 'asg', 'vaga', 'geo', 'python', 'awsvault', 'raster2tiles', 'aws', 'secrets', 'sync', 'falcon', 'confiante', 'ansible', 'docker', 'new', 'resources', 'devops', 'vaga', 'gamejam', 'v0', 'cookiecutter', 'flask', 'backend', 'Teleportate', 'JS', 'hellocelery', 'zarr', 'python', 'connexion', 'sqlalchemy', 'utils']
Spinbotics-s-r-o;['ros2_control', 'ros2_controllers', 'moveit_task_constructor', 'moveit2', 'bio_ik'];0;['Shell', 'JavaScript', 'Python', 'Meson', 'C++', 'TeX', 'C', 'CMake', 'HTML', 'GDB', 'NASL', 'Dockerfile', 'CSS'];['ros2_control', 'ros2_controllers'];['ros2', 'control', 'ros2', 'controllers', 'moveit', 'task', 'constructor', 'moveit2', 'bio', 'ik', 'aws', 'greengrass', 'cloudwatch', 'metrics', 'stomp', 'moveit', 'stomp', 'moveit', 'msgs', 'control', 'msgs', 'pistache']
squarerobot;['bagger', 'uuv_simulator', 'rosdistro', 'bagger-release', 'octomap_mapping'];2;['Shell', 'Python', 'C++', 'CMake', 'EmberScript', 'C#', 'GLSL', 'Dockerfile'];['ros-sharp'];['bagger', 'uuv', 'simulator', 'rosdistro', 'bagger', 'release', 'octomap', 'mapping', 'robot', 'upstart', 'image', 'pipeline', 'frontier', 'exploration', 'docker', 'dns', 'gen', 'ros', 'sharp', 'tf2', 'urdf', 'system', 'monitor']
ST-ROBOTICS;[];0;[];[];[]
starship-technologies;['bag_rdr', 'gobag', 'common_cxx', 'bagrec'];51;['Yacc', 'Makefile', 'Meson', 'C++', 'CMake', 'Ragel', 'Go'];[];['gobag', 'bag', 'rdr', 'bagrec', 'common', 'cxx']
Stellantis;['api-standards', 'stellantis.github.io', 'PSA_Group_Postman_Collection', 'psa-business-theme', 'sonarqube-cleanup-cli'];75;['JavaScript', 'Batchfile', 'Shell', 'Python', 'HTML', 'Sass', 'Ruby', 'CSS', 'SCSS', 'Java'];[];['PSA', 'Group', 'Postman', 'Collection', 'api', 'standards', 'psa', 'business', 'theme', 'stellantis.github.io', 'sonarqube', 'cleanup', 'cli', 'Smp', 'Appi', 'OS', 'boto', 'hackathon', 'events', 'website']
stereolabs;['zed-sdk', 'zed-ros-wrapper', 'zed-unity', 'zed-python-api', 'zed-ros2-wrapper'];3219;['JavaScript', 'Makefile', 'HLSL', 'C++', 'CMake', 'HTML', 'CSS', 'Cython', 'Jupyter Notebook', 'TeX', 'EmberScript', 'Shell', 'MATLAB', 'Cuda', 'Python', 'Dockerfile', 'C', 'C#', 'ShaderLab', 'Batchfile'];['zed-ros-wrapper', 'zed-ros2-wrapper', 'zed-ros-examples', 'zed-ros2-examples'];['zed', 'ros', 'wrapper', 'zed', 'opencv', 'zed', 'pcl', 'zed', 'oculus', 'zed', 'multi', 'camera', 'zed', 'matlab', 'zed', 'tracking', 'viewer', 'zed', 'sdk', 'zed', 'unity', 'zed', 'python', 'api', 'zed', 'unreal', 'plugin', 'zed', 'unreal', 'examples', 'zed', 'opengl', 'zed', 'opencv', 'native', 'zed', 'docker', 'zed', 'yolo', 'zed', 'tensorflow', 'zed', 'ros2', 'wrapper', 'zed', 'aruco', 'zed', 'openpose', 'zed', 'pytorch', 'zed', 'ros', 'examples', 'kalibr', 'zed', 'open', 'capture', 'zed', 'csharp', 'api', 'zed', '3d', 'social', 'distancing', 'zed', 'gstreamer', 'zed', 'ros2', 'examples', 'zed', 'openni', 'zed', 'hub', 'examples']
STMicroelectronics;['STMems_Standard_C_drivers', 'meta-st-stm32mp', 'STBLESensor_Android', 'linux', 'STM32MPU_EmbSW_Overall_Offer'];2061;['Raku', 'JavaScript', 'Yacc', 'Kotlin', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Awk', 'Ruby', 'XS', 'Handlebars', 'CSS', 'Rust', 'Java', 'TeX', 'Perl', 'SmPL', 'GLSL', 'Batchfile', 'sed', 'Shell', 'MATLAB', 'M4', 'Python', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'Dockerfile', 'Swift', 'Gherkin', 'Smarty', 'BitBake', 'Pawn', 'Tcl', 'C', 'ASL', 'Clojure', 'UnrealScript', 'Lex'];[];['BlueSTSDK', 'iOS', 'BlueSTSDK', 'Android', 'ST', 'Microelectronics.github.io', 'STMems', 'Android', 'Sensor', 'HAL', 'Input', 'STMems', 'Linux', 'Input', 'drivers', 'STBLESensor', 'iOS', 'STBLESensor', 'Android', 'STMems', 'Linux', 'IIO', 'drivers', 'STMems', 'Android', 'Sensor', 'HAL', 'IIO', 'STMems', 'Standard', 'C', 'drivers', 'arm', 'trusted', 'firmware', 'BlueSTSDK', 'Python', 'EdgeSTSDK', 'Python', 'STMems', 'Platform1', 'IIO', 'LDD', 'STMems', 'Platform1', 'IIO', 'SensorHAL', 'STNFCSensor', 'Android', 'STNFCSensor', 'iOS', 'oe', 'manifest', 'meta', 'st', 'openstlinux', 'meta', 'st', 'stm32mp', 'meta', 'st', 'stm32mp', 'addons', 'meta', 'st', 'scripts', 'gcnano', 'binaries', 'ST', 'M32', 'Cube', 'M', 'P1', 'u', 'boot', 'optee', 'os', 'linux', 'devicetree', 'addons', 'linux', 'examples', 'STM32MPU', 'EmbSW', 'Overall', 'Offer']
StoglRobotics;[];0;[];[];[]
StratomInc;['traversability_estimation', 'camera_aravis', 'filters', 'grid_map', 'teb_local_planner'];6;['Shell', 'Python', 'Makefile', 'C++', 'Jupyter Notebook', 'C', 'CMake', 'AMPL', 'HTML', 'Dockerfile'];['denso_robot_ros', 'ros_scxml', 'ROS-MSCL', 'ros2_controllers', 'gazebo_ros2_control'];['velodyne', 'abb', 'experimental', 'abb', 'denso', 'robot', 'ros', 'camera', 'aravis', 'ros', 'scxml', 'ROS', 'MSCL', 'aruco', 'hri', 'safe', 'remote', 'control', 'system', 'fake', 'joint', 'velodyne', 'simulator', 'hector', 'gazebo', 'twist', 'mux', 'hokuyo3d', 'sick', 'tim', 'ros2', 'controllers', 'laser', 'assembler', 'serial', 'robot', 'cal', 'tools', 'dr', 'eigen', 'perception', 'pcl', 'filters', 'grid', 'map', 'image', 'common', 'gazebo', 'ros2', 'control', 'teb', 'local', 'planner', 'traversability', 'estimation', 'fuse', 'LIO', 'SAM', 'navigation2']
streetdrone-home;['SD-TwizyModel', 'SD-VehicleInterface', 'Autoware', 'sbg_ros2_driver', 'simulation'];49;['JavaScript', 'Shell', 'Cuda', 'Python', 'Makefile', 'C++', 'QMake', 'C', 'CMake', 'HTML', 'Dockerfile', 'CSS', 'Java'];['sbg_ros2_driver', 'ros2_ouster_drivers', 'oxts_ros2_driver'];['Autoware', 'SD', 'TwizyModel', 'SD', 'VehicleInterface', 'simulation', 'LIO', 'SAM', 'core', 'planning', 'ade', 'neovim', 'ade', 'vscode', 'Aslan', 'Carla', 'sd', 'sockets', 'sbg', 'ros2', 'driver', 'perception', 'pcl', 'Open', 'PC', 'Det', 'distance', 'transform', 'Dope', 'Vector', 'ros2', 'ouster', 'drivers', 'velodyne', 'oxts', 'ros2', 'driver', 'slack', 'greeter', 'balena', 'block', 'ntripclient', 'balena', 'block', 'nm', 'dbus', 'balena', 'block']
SundanceMultiprocessorTechnology;['VCS-1', 'VCS-junior', 'Realsense-Data-Collection', 'VCS-2', 'PCIE104Z'];18;['JavaScript', 'VHDL', 'Makefile', 'SWIG', 'C++', 'CMake', 'HTML', 'LLVM', 'Pascal', 'PureBasic', 'Verilog', 'CartoCSS', 'Shell', 'Ada', 'Python', 'Assembly', 'Dockerfile', 'V', 'Stata', 'BitBake', 'Forth', 'Tcl', 'TypeScript', 'C', 'Batchfile', 'SystemVerilog'];[];['VCS', '1', 'VCS', '2', 'PCI', 'E104', 'Z', 'vcss', 'docker', 'vitis', 'ai', 'VCS', 'junior', 'ROB', 'O96', 'V2', 'Realsense', 'Data', 'Collection', 'XOHWC', 'SundanceVCS1', 'Power', 'Profiling', 'keras', 'YOLOv3', 'model', 'set', 'template', 'test', 'EM', 'C2']
SvenzvaRobotics;['svenzva_ros', 'mx_dynamixel', 'raapps', 'geminid_gripper'];8;['nesC', 'Shell', 'Python', 'C++', 'CMake'];['svenzva_ros'];['svenzva', 'ros', 'mx', 'dynamixel', 'raapps', 'geminid', 'gripper']
swift-nav;['piksi_firmware', 'libswiftnav-legacy', 'piksi_hardware', 'libsbp', 'peregrine'];628;['JavaScript', 'Yacc', 'Kaitai Struct', 'Makefile', 'Lex', 'C++', 'CMake', 'Jinja', 'Fortran', 'HTML', 'Rust', 'Awk', 'Ruby', 'CSS', 'SCSS', 'Java', 'AGS Script', 'Jupyter Notebook', 'Perl', 'TeX', 'EmberScript', 'Nix', 'Batchfile', 'Common Lisp', 'sed', 'Shell', 'NewLisp', 'MATLAB', 'Cuda', 'M4', 'Python', 'Objective-C', 'GDB', 'Assembly', 'Groff', 'Dockerfile', 'Eagle', 'Elm', 'Haskell', 'Tcl', 'Starlark', 'TypeScript', 'C', 'Elixir', 'ASL', 'Vim Script', 'Emacs Lisp'];['ros_rover'];['CC', 'Bootloader', 'piksi', 'firmware', 'piksi', 'hardware', 'piksi', 'sample', 'grabber', 'peregrine', 'libswiftnav', 'legacy', 'libswiftnav', 'python', 'pynex', 'piksi', 'bootloader', 'sbp', 'tutorial', 'ecstatic', 'plover', 'py', 'ST', 'R4500', 'libsbp', 'piksi', 'tools', 'wolf', 'Piksi', 'Droid', 'express', 'github', 'org', 'auth', 'novatel', 'Chibi', 'OS', 'plover', 'abstract', 'filters', 'ros', 'rover', 'piksi', 'buildroot', 'open', 'amp', 'screening', 'questions', 'eigen', 'u', 'boot', 'xlnx', 'eslint', 'config', 'swift', 'proact', 'yaml', 'cpp']
Synkar;['dynamic_reconfigure', 'diagnostics', 'geographic_info', 'geometry2', 'orocos_kinematics_dynamics'];0;['JavaScript', 'PowerShell', 'Makefile', 'SWIG', 'C++', 'Lua', 'CMake', 'HTML', 'Java', 'M', 'Objective-C++', 'Prolog', 'TeX', 'Perl', 'EmberScript', 'Jupyter Notebook', 'Shell', 'MATLAB', 'Cuda', 'Python', 'Objective-C', 'Roff', 'Assembly', 'Dockerfile', 'Elixir', 'Starlark', 'C', 'Batchfile'];['rtabmap_ros', 'apriltag_ros', 'ros_jetson_stats'];['dynamic', 'reconfigure', 'diagnostics', 'geographic', 'info', 'geometry2', 'orocos', 'kinematics', 'dynamics', 'roslint', 'unique', 'identifier', 'geometry', 'angles', 'navigation', 'msgs', 'opencv', 'mod', 'opencv', 'contrib', 'mod', 'image', 'common', 'image', 'transport', 'plugins', 'waypoint', 'nav', 'turtlebot3', 'turtlebot3', 'msgs', 'turtlebot3', 'simulations', 'hector', 'gazebo', 'robot', 'localization', 'imu', 'tools', 'ceres', 'solver', 'rtabmap', 'ros', 'image', 'pipeline', 'vision', 'opencv', 'apriltag', 'ros', 'eband', 'local', 'planner', 'executive', 'smach', 'move', 'base', 'flex', 'ros', 'jetson', 'stats']
SystemTrio-Robotics;['darknet_ros', 'mapviz', 'mavros', 'mavlink-gbp-release', 'darknet'];1;['Shell', 'PowerShell', 'Cuda', 'Python', 'Makefile', 'OCaml', 'C++', 'C', 'CMake', 'EmberScript', 'C#', 'GLSL', 'Batchfile'];['darknet_ros', 'rtsp-ros-driver', 'realsense-ros'];['darknet', 'ros', 'mapviz', 'mavros', 'mavlink', 'gbp', 'release', 'darknet', 'jetson', 'containers', 'rtsp', 'ros', 'driver', 'video', 'stream', 'opencv', 'realsense', 'ros']
tailosinc;['wifi', 'hector_exploration', 'ESP32Ping', 'xv_11_laser_driver', 'navigation'];5;['JavaScript', 'Makefile', 'C++', 'Scheme', 'CMake', 'HTML', 'CSS', 'Java', 'Processing', 'Visual Basic', 'CoffeeScript', 'QMake', 'Perl', 'EmberScript', 'Shell', 'MATLAB', 'Python', 'Arduino', 'Objective-C', 'Roff', 'Assembly', 'PHP', 'Dockerfile', 'BitBake', 'C', 'Batchfile'];['sweep-ros', 'ros-system-monitor'];['xv', '11', 'laser', 'driver', 'hector', 'exploration', 'navigation', 'open', 'karto', 'maidbot', 'tools', 'teleop', 'twist', 'keyboard', 'slam', 'karto', 'git', 'label', 'packages', 'rosserial', 'teleop', 'twist', 'joy', 'sweep', 'ros', 'sweep', 'sdk', 'AT', 'Tiny', 'Core', 'diagnostics', 'maidbot', 'merge', 'avrdude', 'linuxgpio', 'twist', 'mux', 'BME680', 'driver', 'Arduino', 'ISP', 'rf2o', 'laser', 'odometry', 'platform', 'atmelsam', 'ros', 'system', 'monitor', 'resin', 'raspberrypi', 'resin', 'wpe', 'wifi', 'Adafruit', 'ILI9341', 'Adafruit', 'GFX', 'Library', 'msgpack', 'arduino', 'ES', 'P32', 'Ping', 'rosnodejs']
Tangram-Vision/;[];0;[];[];[]
tdk-invn-oss;['motion.arduino.ICM42670P', 'automotive.linux.iam20680.driver', 'ultrasonic.soniclib', 'motion.mcu.icm45686.driver', 'motion.arduino.ICM45686'];113;['PowerShell', 'Makefile', 'C++', 'C', 'CMake'];[];['automotive.linux.iam20680.driver', 'automotive.android.MA', 'Lite.sensors_hal', 'motion.arduino.', 'IC', 'M42670', 'P', 'ultrasonic.soniclib', 'ultrasonic.mofmofdetection', 'motion.arduino.', 'IC', 'M45686', 'motion.arduino.', 'IC', 'M45605', 'ultrasonic.arduino.', 'ICU', 'X0201', 'pressure.arduino.', 'IC', 'P201', 'XX', 'pressure.arduino.', 'IC', 'P101', 'XX', 'motion.mcu.icm45605.driver', 'motion.mcu.icm45686.driver', '.github', 'ultrasonic.arduino.', 'C', 'Hx01', 'motion.arduino.', 'IC', 'M42670', 'S', 'zephyr.hal', 'tdk', 'motion.mcu.icm42370p.driver', 'motion.mcu.icm42670p.driver', 'motion.mcu.icm42670s.driver', 'tdk', 'invensense', '5', 'clause', 'license']
TechMagicKK;['RobotiqHand', 'denso_robot_ros', 'aruco_ros', 'xarm_ros', 'zabbix'];8;['JavaScript', 'Makefile', 'C++', 'CMake', 'CSS', 'SCSS', 'Java', 'Groovy', 'Pascal', 'Perl', 'EmberScript', 'XSLT', 'Shell', 'M4', 'Python', 'PHP', 'Dockerfile', 'Go', 'C', 'PLpgSQL'];['aruco_ros', 'denso_robot_ros', 'xarm_ros', 'arena_camera_ros', 'ros_buildfarm_config', 'ros_buildfarm', 'ros_humble_demos', 'denso_robot_ros2'];['aruco', 'ros', 'Robotiq', 'Hand', 'denso', 'robot', 'ros', 'xarm', 'ros', 'zabbix', 'zabbix', 'docker', 'khi', 'robot', 'weight', 'scale', 'interfaces', 'executive', 'smach', 'aandd', 'ekew', 'driver', 'py', 'weight_scale_interfaces', 'release', 'arena', 'camera', 'ros', 'rosdistro', 'aandd', 'ekew', 'driver', 'py', 'old', 'released', 'aandd_ekew_driver_py', 'release', 'usb', 'cam', 'ros', 'buildfarm', 'config', 'ros', 'buildfarm', 'ros', 'humble', 'demos', 'pymoveit2', 'client', 'within', 'action', 'cpp', 'client', 'within', 'action', 'py', 'robotics', 'actions', 'workflows', 'cobotta', 'pro', 'control', 'cobotta', 'pro', 'control', 'interfaces', 'denso', 'robot', 'ros2']
TechmanRobotInc;['tmr_ros1', 'tmr_ros2', 'tm2_ros2', 'tmr_driver', 'TM_Export'];112;['Python', 'CMake', 'Shell', 'C++'];['tmr_ros2', 'tm_ros_trajectory_driver', 'tm2_ros2'];['tmr', 'ros1', 'tmr', 'ros2', 'tmr', 'driver', 'TM', 'Export', 'tm', 'ros', 'trajectory', 'driver', 'earlier', 'descriptions', 'tm2', 'ros2', 'tm2', 'ros1']
telemething;[];0;[];[];[]
TerraClear;['altipi', 'libterraclear', 'redux-undo', 'react-native-mapbox-gl', 'react-native-modal-dropdown'];1;['JavaScript', 'PowerShell', 'Makefile', 'C++', 'CMake', 'HTML', 'Ruby', 'NASL', 'Awk', 'CSS', 'Java', 'Objective-C++', 'CoffeeScript', 'Perl', 'Shell', 'Cuda', 'Python', 'Objective-C', 'Roff', 'Assembly', 'PHP', 'Dockerfile', 'Swift', 'V', 'Starlark', 'TypeScript', 'C', 'C#', 'Batchfile'];['reach_rs_ros_driver', 'ros_from_src'];['altipi', 'libterraclear', 'redux', 'undo', 'react', 'native', 'mapbox', 'gl', 'react', 'native', 'modal', 'dropdown', 'darknet', 'cxxopts', 'react', 'image', 'annotation', 'opencv', 'install', 'cache', 'polyfill', 'akaze', 'clang', 'format', 'action', 'automount', 'usb', 'F', 'Fmpeg', 'rosbot', 'description', 'sequential', 'guid', 'JSV', 'D', 'Bo', 'W2', 'reach', 'rs', 'ros', 'driver', 'nebula.gl', 'react', 'native', 'reanimated', 'react', 'navigation', 'react', 'native', 'dropdown', 'picker', 'ublox', 'react', 'native', 'serialport', 'neo', 'local', 'planner', 'ros', 'from', 'src', 'Proteus']
tetra-aero;['ICM-42688-P_breakout', 'freeradius-mysql-daloradius', '107-Arduino-UAVCAN', 'tailscale-balena-rpi', 'SC16IS752'];4;['Shell', 'JavaScript', 'Python', 'Arduino', 'C++', 'C', 'CMake', 'HTML', 'Dockerfile', 'CSS', 'G-code'];[];['freeradius', 'mysql', 'daloradius', 'ICM', '42688', 'P_breakout', '107', 'Arduino', 'UAVCAN', 'tailscale', 'balena', 'rpi', 'S', 'C16', 'I', 'S752', 'UART', 'Bridge', 'Arduino', 'MCP23S17', 'PIO', 'gpio', 'MCP23S17', 'BAT', 'JST_XH7_Straight', 'Connector', 'LED', 'Electroscope', 'ES920LRB', 'Arduino', 'Shield', 'LoRa', 'rssi', 'measure', 'pygame', 'joystick', 'check', 'script', 'Teensy', 'Micromod', 'Blink', 'Gachacon', 'Holder', '3D', 'Model', 'Teensy41', 'Temperature', 'Measure', 'threejs', 'loader', 'obj', 'mtl', '3d', 'model', 'Rpi4', 'Config', 'Cockpit', 'monitor', 'Teensy41', 'Voltage', 'Measure', 'INA226', 'HV', 'terminal', 'branch', 'board', 'Teensy41', 'Voltage', 'Measure', 'INA238', 'Voltage', 'sensor', 'mother', 'board', 'test', 'nodered', 'mavros', 'launcher', 'pio', 'rotary_encoder', 'arduino', 'Veronte68', 'Break', 'Out', 'X', 'Plane', 'NMEA', 'to', 'TCP', 'plugin', 'draft', 'tetra', 'flght', 'tag', 'M5', 'PPM', 'Monitor']
Tettix/;[];0;[];[];[]
TexasInstruments;['edgeai-yolov5', 'edgeai-yolox', 'edgeai-tidl-tools', 'edgeai', 'jacinto-ai-devkit'];1462;['JavaScript', 'PowerShell', 'Kotlin', 'Makefile', 'HLSL', 'SWIG', 'Meson', 'C++', 'Lua', 'CMake', 'HTML', 'Jinja', 'Vim Snippet', 'Ruby', 'Rust', 'NASL', 'XS', 'CSS', 'LLVM', 'Java', 'Groovy', 'RobotFramework', 'Objective-C++', 'Cython', 'Jupyter Notebook', 'Perl', 'TeX', 'MLIR', 'Pascal', 'Mako', 'Shell', 'Cuda', 'M4', 'Python', 'RenderScript', 'Objective-C', 'Roff', 'Assembly', 'PHP', 'Dockerfile', 'SQLPL', 'Go', 'Swift', 'Rich Text Format', 'Smarty', 'BitBake', 'Pawn', 'Tcl', 'Starlark', 'TypeScript', 'C', 'C#', 'PLpgSQL', 'Batchfile'];[];['ble', 'sdk', '210', 'extra', 'dri3wsegl', 'azure', 'iot', 'pal', 'simplelink', 'testlink', 'code', 'neo', 'ai', 'dlr', 'tvm', 'jacinto', 'ai', 'devkit', 'tensorflow', 'meta', 'aws', 'ti', 'wisunfan', 'pyspinel', 'CC26XX', 'TCAN4550', 'EXAMPLES', 'edgeai', 'gst', 'plugins', 'onnxruntime', 'edgeai', 'yolov5', 'edgeai', 'modelzoo', 'edgeai', 'mmdetection', 'edgeai', 'torchvision', 'edgeai', 'edgeai', 'benchmark', 'edgeai', 'tiovx', 'modules', 'edgeai', 'tidl', 'tools', 'HOGP', 'BLE', 'HID', 'EXAMPLE', 'ti', 'wisunfantund', 'tflite', 'micro', 'ti', 'gpio', 'py', 'ti', 'gpio', 'cpp', 'edgeai', 'yolox', 'simplelink', 'lowpower', 'f2', 'sdk', 'edgeai', 'robotics', 'demos', 'cc32xx', 'open', 'sdk']
TheConstructAi;[];0;[];[];[]
eplane-ai;[];0;[];[];[]
autowarefoundation/autoware;[];0;[];[];[]
tinymobilerobots;['pointcloud_to_laserscan', 'Frobit-Simple-Code-Snippets', 'frobomind-1', 'frobit_demo', 'proj.4'];1;['JavaScript', 'PowerShell', 'Makefile', 'SWIG', 'C++', 'CMake', 'HTML', 'CSS', 'Java', 'Visual Basic', 'Jupyter Notebook', 'XSLT', 'Shell', 'MATLAB', 'Gnuplot', 'M4', 'Python', 'Mathematica', 'Objective-C', 'Dockerfile', 'NSIS', 'Smarty', 'TypeScript', 'C', 'C#', 'Batchfile'];[];['Frobit', 'Simple', 'Code', 'Snippets', 'frobomind', '1', 'frobit', 'demo', 'proj.4', 'pointcloud', 'to', 'laserscan', 'cordova', 'plugin', 'kiosk', 'cordova', 'screenshot', 'cordova', 'plugin', 'app', 'update', 'cpr', 'cordova', 'plugin', 'networking', 'bluetooth', 'cordova', 'plugin', 'inappbrowser', 'cordova', 'smtp', 'client', 'Vorlonjs', 'cordova', 'plugin', 'background', 'mode', 'cordova', 'plugin', 'wifi', 'manager', 'cordova', 'httpd', 'cordova', 'plugin', 'sim', 'cordova', 'plugin', 'file', 'MINS', 'gtsam']
TokyoRobotics;['torobo_mujoco', 'torobo_isaac_lab', 'torobo_usd_models', 'toroboeye_ros', 'mujoco_menagerie'];94;['JavaScript', 'Makefile', 'C++', 'CMake', 'HTML', 'Ruby', 'VBScript', 'CSS', 'Jupyter Notebook', 'GLSL', 'Shell', 'Python', 'Objective-C', 'Roff', 'Dockerfile', 'Go', 'NSIS', 'C', 'Batchfile'];['toroboeye_ros', 'choreonoid_ros', 'toroboeye_ros2', 'ros2_control', 'ros2_controllers'];['toroboeye', 'ros', 'choreonoid', 'choreonoid', 'ros', 'flexbe', 'app', 'generic', 'flexbe', 'states', 'toroboeye', 'ros2', 'asynq', 'rqt', 'robot', 'steering', 'torobo', 'mujoco', 'torobo', 'usd', 'models', '.github', 'torobo', 'isaac', 'lab', 'mujoco', 'menagerie', 'ros2', 'control', 'ros2', 'controllers']
torc-ai;['ros2', 'rosidl', 'rosidl_typesupport_fastrtps'];0;['Shell', 'Python', 'C++', 'C', 'EmberScript', 'CMake'];['ros2'];['ros2', 'rosidl', 'rosidl', 'typesupport', 'fastrtps']
tormach;['hal_ros_control', 'Repair-Information', 'hw_device_mgr', 'etherlab_master', 'example_robot_programs'];84;['Shell', 'GLSL', 'M4', 'Python', 'Makefile', 'SWIG', 'C++', 'TypeScript', 'C', 'CMake', 'HTML', 'TeX', 'GDB', 'NASL', 'QML', 'Dockerfile'];['hal_ros_control'];['hal', 'ros', 'control', 'example', 'robot', 'programs', 'hw', 'device', 'mgr', 'etherlab', 'master', 'Repair', 'Information', 'vscode', 'pathpilot', 'robot', 'rviz', 'actionlib', 'moveit', 'moveit', 'msgs', 'tormach', 'za', 'msgs']
ToyotaResearchInstitute;['task_behavior_engine', 'hsr_description', 'handical', 'superdepth', 'common_robotics_utilities'];199;['JavaScript', 'GCC Machine Description', 'Makefile', 'SWIG', 'C++', 'Lua', 'CMake', 'HTML', 'NASL', 'CSS', 'M', 'EmberScript', 'GLSL', 'Shell', 'Julia', 'MATLAB', 'Cuda', 'Python', 'Objective-C', 'Limbo', 'C', 'Vim Script', 'Batchfile'];['openface_ros', 'task_behavior_ros', 'kinova-ros', 'ros_comm'];['libgaleru', 'cartographer', 'hsr', 'openface', 'ros', 'openface', 'task', 'behavior', 'engine', 'task', 'behavior', 'ros', 'task', 'behavior', 'msgs', 'kinova', 'ros', 'hsr', 'description', 'hsr', 'meshes', 'segway', 'v3', 'arc', 'utilities', 'sdf', 'tools', 'uncertainty', 'planning', 'core', 'fast', 'kinematic', 'simulator', 'handical', 'tri', 'hardware', 'drivers', 'teleop', 'twist', 'joy', 'ecl', 'core', 'ecl', 'navigation', 'rad', 'robot', 'react3', 'attach', 'camera', 'to', 'comp', 'cartographer', 'ros', 'comm', 'ecl', 'lite', 'hsr_meshes', 'release', 'hsr_description', 'release', 'common', 'robotics', 'utilities', 'voxelized', 'geometry', 'tools', 'superdepth']
woven-planet;['l5kit', 'DiffusionNOCS', 'opensafety-mbse', 'wicker', 'go-zserio'];965;['JavaScript', 'Makefile', 'C++', 'CMake', 'HTML', 'ZenScript', 'Ruby', 'Jupyter Notebook', 'TeX', 'sed', 'ANTLR', 'Shell', 'Mustache', 'Python', 'Dockerfile', 'Go', 'Starlark', 'TypeScript', 'C', 'C#'];[];['l5kit', 'lakefront', 'opensafety', 'mbse', 'drake', 'URDF', 'Importer', 'wicker', 'go', 'zserio', 'slog', 'Bingham', 'NLL', 'Diffusion', 'NOCS', 'GS', 'Pose']
traclabs;['express-session-sequelize', 'trac_ik-release', 'industrial_core', 'ensenso', 'motoman'];23;['JavaScript', 'Makefile', 'C++', 'R', 'Lua', 'CMake', 'HTML', 'CSS', 'SCSS', 'Java', 'CoffeeScript', 'EmberScript', 'Common Lisp', 'Shell', 'Python', 'Objective-C', 'Dockerfile', 'PostScript', 'C', 'AMPL', 'Batchfile'];['apriltags_ros', 'wsg32-ros-pkg', 'topp_ros', 'fcl_ros', 'bullet3_ros', 'trajopt_ros'];['trac_ik', 'release', 'ensenso', 'motoman', 'express', 'session', 'sequelize', 'node', 'xml2js', 'industrial', 'core', 'apriltags', 'ros', 'robot', 'state', 'publisher', 'robot', 'model', 'phoxi', 'camera', 'wsg32', 'ros', 'pkg', 'euler', 'denso', 'bloom', 'geometric', 'shapes', 'rosdep', 'robot', 'controllers', 'fcl', 'topp', 'ros', 'toppra', 'fcl', 'ros', 'bullet3', 'ros', 'math', 'extension', 'trajopt', 'ros', 'micromodal', 'yumi', 'node', 'java', 'sigslot', 'cob', 'gazebo', 'plugins', 'ompl']
